1	0,87746	0,76479	0,50563
2	0,65211	0,77606	0,50563
3	0,67465	0,67465	0,50563
4	0,68592	0,85493	0,50563
5	0,78732	0,69155	0,50563
6	0,74789	0,69155	0,61831
7	0,70282	0,78169	0,61831
8	0,33662	0,41549	0,61831
9	0,22394	0,42676	0,61831
10	0,24648	0,23521	0,61831
11	0,65211	0,1338	0,73099
12	0,56197	0,1338	0,73099
13	0,67465	0,24648	0,73099
14	0,66338	0,25211	0,73099
15	0,78732	0,26901	0,73099

